Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
8/8/1985,Aug-85,32.64435487,22.64435487,22,15.72914,0.8
8/9/1985,Aug-85,28.335176,22.135176,0,15.148144,0.8
8/10/1985,Aug-85,29.91622214,21.61622214,2,19.36441,0.8
8/11/1985,Aug-85,30.51935142,22.31935142,0,19.662578,0.8
8/12/1985,Aug-85,31.96104947,21.96104947,46.7,18.413734,0.8
8/13/1985,Aug-85,31.24089997,22.24089997,26.3,18.506424,0.8
8/14/1985,Aug-85,31.18547494,21.68547494,0,17.262378,0.8
8/15/1985,Aug-85,26.90525081,23.70525081,1.2,15.747924,0.816
8/16/1985,Aug-85,31.61190398,23.21190398,0,19.614184,0.832
8/17/1985,Aug-85,27.46793955,24.26793955,6,18.478958,0.848
8/18/1985,Aug-85,31.19341694,22.99341694,21.6,19.226448,0.864
8/19/1985,Aug-85,31.53943097,23.33943097,0,17.743988,0.88
8/20/1985,Aug-85,30.73146496,22.73146496,0,17.028428,0.896
8/21/1985,Aug-85,29.57274788,21.27274788,34.6,19.053702,0.912
8/22/1985,Aug-85,30.85113368,21.65113368,30,18.040626,0.928
8/23/1985,Aug-85,30.9705144,22.3705144,4.5,20.692912,0.944
8/24/1985,Aug-85,32.41483224,22.01483224,1.9,20.003164,0.96
8/25/1985,Aug-85,30.82658377,22.02658377,0,19.628064,0.976
8/26/1985,Aug-85,33.62302111,21.22302111,0,19.935664,0.992
8/27/1985,Aug-85,30.10948073,21.30948073,0,18.908208,1.008
8/28/1985,Aug-85,29.93924418,23.13924418,7.8,18.24072,1.024
8/29/1985,Aug-85,30.99025877,22.79025877,0,17.705604,1.04
8/30/1985,Aug-85,31.08229896,23.28229896,1.4,14.225557,1.056
8/31/1985,Aug-85,32.34441376,23.34441376,0,18.438972,1.072
9/1/1985,Sep-85,32.25739789,23.45739789,0,21.093986,1.088
9/2/1985,Sep-85,32.36778267,21.96778267,0,16.935758,1.104
9/3/1985,Sep-85,30.38222707,21.08222707,0,19.570146,1.12
9/4/1985,Sep-85,33.46569246,21.96569246,0,15.724495,1.136
9/5/1985,Sep-85,32.33345965,22.93345965,19,14.406517,1.152
9/6/1985,Sep-85,32.03524869,22.03524869,22.4,16.973282,1.168
9/7/1985,Sep-85,33.93199123,19.13199123,0,20.853988,1.184
9/8/1985,Sep-85,29.81611626,20.41611626,48.1,18.199502,1.2
9/9/1985,Sep-85,29.03314242,19.43314242,0,16.377248,1.2
9/10/1985,Sep-85,29.16484222,20.56484222,0,19.663312,1.2
9/11/1985,Sep-85,31.52831559,21.32831559,7.7,19.64831,1.2
9/12/1985,Sep-85,31.3547599,21.5547599,2,20.989232,1.2
9/13/1985,Sep-85,32.31100525,18.71100525,25.5,19.072084,1.2
9/14/1985,Sep-85,29.80058967,20.50058967,0,18.141338,1.2
9/15/1985,Sep-85,31.7138898,20.2138898,0.9,19.49263,1.2
9/16/1985,Sep-85,32.59685651,20.39685651,0,22.201542,1.2
9/17/1985,Sep-85,31.13884869,20.33884869,86.1,20.210198,1.2
9/18/1985,Sep-85,32.9268497,21.9268497,0,20.31683,1.2
9/19/1985,Sep-85,29.93817558,19.93817558,5.6,20.57291,1.2
9/20/1985,Sep-85,28.95135223,21.35135223,8.9,20.706398,1.2
9/21/1985,Sep-85,31.68471429,22.08471429,22.7,19.72314,1.2
9/22/1985,Sep-85,31.21618098,22.21618098,19.3,20.794278,1.2
9/23/1985,Sep-85,30.62545987,23.62545987,2.9,20.04392,1.2
9/24/1985,Sep-85,30.34607362,22.14607362,0,18.586224,1.2
9/25/1985,Sep-85,33.15329888,23.15329888,0,18.396272,1.2
9/26/1985,Sep-85,30.67389702,19.87389702,0,20.406114,1.2
9/27/1985,Sep-85,30.50968027,20.60968027,22.4,18.381724,1.2
9/28/1985,Sep-85,31.15968182,22.55968182,0,19.839068,1.2
9/29/1985,Sep-85,32.68984321,22.68984321,4,19.433014,1.2
9/30/1985,Sep-85,31.02870604,22.22870604,26.3,19.565492,1.2
10/1/1985,Oct-85,31.49549436,21.69549436,1,15.636876,1.2
10/2/1985,Oct-85,29.71451597,21.51451597,0,17.155016,1.2
10/3/1985,Oct-85,31.91927739,22.91927739,0,18.088096,1.2
10/4/1985,Oct-85,29.66684408,23.26684408,0,20.157344,1.2
10/5/1985,Oct-85,33.33965725,22.53965725,0.2,20.549988,1.2
10/6/1985,Oct-85,32.35411911,22.95411911,0,20.768378,1.2
